ID,Equipment,Status,Year of svc,aircraft speed,Effective Date,aircraft weight,hourly mileage pay,hourly weight pay,captain pay - day,captain pay - night,captain overseas pay,FO overseas pay,RP overseas pay,MBG overseas hours,MBG nav-aid hours,captain nav-aid pay,FO nav-aid pay,RP nav-aid pay,Hourly base pay,Hourly pay Day,Hourly pay Night,Mileage pay,Weight pay,Reg  HOURLY Rates Day,Reg  HOURLY Rates Night,Reg MINUTE Rates Day,Reg MINUTE Rates Night,DBM70,MBGBlockHolderHours70,MBGReserveHours70,MBGBlockHolderPay70,MBGReservePay70,DBM71,MBGBlockHolderHours71,MBGReserveHours71,MBGBlockHolderPay71,MBGReservePay71,DBM72,MBGBlockHolderHours72,MBGReserveHours72,MBGBlockHolderPay72,MBGReservePay72,DBM73,MBGBlockHolderHours73,MBGReserveHours73,MBGBlockHolderPay73,MBGReservePay73,DBM74,MBGBlockHolderHours74,MBGReserveHours74,MBGBlockHolderPay74,MBGReservePay74,DBM75,MBGBlockHolderHours75,MBGReserveHours75,MBGBlockHolderPay75,MBGReservePay75,DBM76,MBGBlockHolderHours76,MBGReserveHours76,MBGBlockHolderPay76,MBGReservePay76,DBM77,MBGBlockHolderHours77,MBGReserveHours77,MBGBlockHolderPay77,MBGReservePay77,DBM78,MBGBlockHolderHours78,MBGReserveHours78,MBGBlockHolderPay78,MBGReservePay78,DBM79,MBGBlockHolderHours79,MBGReserveHours79,MBGBlockHolderPay79,MBGReservePay79,DBM80,MBGBlockHolderHours80,MBGReserveHours80,MBGBlockHolderPay80,MBGReservePay80,DBM81,MBGBlockHolderHours81,MBGReserveHours81,MBGBlockHolderPay81,MBGReservePay81,DBM82,MBGBlockHolderHours82,MBGReserveHours82,MBGBlockHolderPay82,MBGReservePay82,DBM83,MBGBlockHolderHours83,MBGReserveHours83,MBGBlockHolderPay83,MBGReservePay83,DBM84,MBGBlockHolderHours84,MBGReserveHours84,MBGBlockHolderPay84,MBGReservePay84,DBM85,MBGBlockHolderHours85,MBGReserveHours85,MBGBlockHolderPay85,MBGReservePay85,Under5_FO_RP,EquipmentOrder,Overseas Pay,nav-aid pay,DBM,MBG_Block_Hr,MBG_Res_Hr,MBG_Block_Pay,MBG_Res_Pay
236,A-220,FO,8,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,36.64,49.2066,63.9688,29.9172,10.0164,125.7802,140.5424,2.09634,2.34237,70,60,68,8002.68,9067.97,71,60,69,8002.68,9201.13,72,63,70,8402.16,9334.29,73,63,71,8402.16,9467.45,74,63,72,8402.16,9600.61,75,64,73,8535.32,9733.77,76,65,74,8668.48,9866.94,77,66,75,8801.65,10000.1,78,66,76,8801.65,10133.26,79,67,77,8934.81,10266.42,80,68,78,9067.97,10399.58,81,69,79,9201.13,10532.74,82,70,80,9334.29,10665.9,83,71,81,9467.45,10799.07,84,72,82,9600.61,10932.23,85,73,83,9733.77,11065.39,,8,7.0928,5.911,83,71,81,9467.45,10799.07
236,A-220,FO,8,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,36.64,49.2066,63.9688,29.9172,10.0164,125.7802,140.5424,2.09634,2.34237,70,60,68,8002.68,9067.97,71,60,69,8002.68,9201.13,72,63,70,8402.16,9334.29,73,63,71,8402.16,9467.45,74,63,72,8402.16,9600.61,75,64,73,8535.32,9733.77,76,65,74,8668.48,9866.94,77,66,75,8801.65,10000.1,78,66,76,8801.65,10133.26,79,67,77,8934.81,10266.42,80,68,78,9067.97,10399.58,81,69,79,9201.13,10532.74,82,70,80,9334.29,10665.9,83,71,81,9467.45,10799.07,84,72,82,9600.61,10932.23,85,73,83,9733.77,11065.39,,8,7.0928,5.911,84,72,82,9600.61,10932.23
236,A-220,FO,8,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,36.64,49.2066,63.9688,29.9172,10.0164,125.7802,140.5424,2.09634,2.34237,70,60,68,8002.68,9067.97,71,60,69,8002.68,9201.13,72,63,70,8402.16,9334.29,73,63,71,8402.16,9467.45,74,63,72,8402.16,9600.61,75,64,73,8535.32,9733.77,76,65,74,8668.48,9866.94,77,66,75,8801.65,10000.1,78,66,76,8801.65,10133.26,79,67,77,8934.81,10266.42,80,68,78,9067.97,10399.58,81,69,79,9201.13,10532.74,82,70,80,9334.29,10665.9,83,71,81,9467.45,10799.07,84,72,82,9600.61,10932.23,85,73,83,9733.77,11065.39,,8,7.0928,5.911,85,73,83,9733.77,11065.39
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,70,60,68,8292.95,9396.94
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,71,60,69,8292.95,9534.94
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,72,63,70,8706.94,9672.94
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,73,63,71,8706.94,9810.94
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,74,63,72,8706.94,9948.94
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,75,64,73,8844.94,10086.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,76,65,74,8982.94,10224.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,77,66,75,9120.94,10362.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,78,66,76,9120.94,10500.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,79,67,77,9258.94,10638.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,80,68,78,9396.94,10776.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,81,69,79,9534.94,10914.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,82,70,80,9672.94,11052.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,83,71,81,9810.94,11190.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,84,72,82,9948.94,11328.93
237,A-220,FO,9,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,38.72,50.6125,65.7965,30.772,10.3026,130.4071,145.5911,2.17345,2.42652,70,60,68,8292.95,9396.94,71,60,69,8292.95,9534.94,72,63,70,8706.94,9672.94,73,63,71,8706.94,9810.94,74,63,72,8706.94,9948.94,75,64,73,8844.94,10086.93,76,65,74,8982.94,10224.93,77,66,75,9120.94,10362.93,78,66,76,9120.94,10500.93,79,67,77,9258.94,10638.93,80,68,78,9396.94,10776.93,81,69,79,9534.94,10914.93,82,70,80,9672.94,11052.93,83,71,81,9810.94,11190.93,84,72,82,9948.94,11328.93,85,73,83,10086.93,11466.93,,8,7.0928,5.911,85,73,83,10086.93,11466.93
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,70,60,68,8583.21,9725.91
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,71,60,69,8583.21,9868.75
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,72,63,70,9011.72,10011.58
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,73,63,71,9011.72,10154.42
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,74,63,72,9011.72,10297.26
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,75,64,73,9154.56,10440.09
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,76,65,74,9297.4,10582.93
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,77,66,75,9440.24,10725.77
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,78,66,76,9440.24,10868.6
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,79,67,77,9583.07,11011.44
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,80,68,78,9725.91,11154.28
238,A-220,FO,10,0.82,2022-04-02,75.5,56.9852,19.0789,93.7268,121.8453,13.0048,7.0928,4.7289,1,1,11.8231,5.911,3.5461,40.8,52.0184,67.6241,31.6268,10.5888,135.034,150.6397,2.25057,2.51066,70,60,68,8583.21,9725.91,71,60,69,8583.21,9868.75,72,63,70,9011.72,10011.58,73,63,71,9011.72,10154.42,74,63,72,9011.72,10297.26,75,64,73,9154.56,10440.09,76,65,74,9297.4,10582.93,77,66,75,9440.24,10725.77,78,66,76,9440.24,10868.6,79,67,77,9583.07,11011.44,80,68,78,9725.91,11154.28,81,69,79,9868.75,11297.12,82,70,80,10011.58,11439.95,83,71,81,10154.42,11582.79,84,72,82,10297.26,11725.63,85,73,83,10440.09,11868.46,,8,7.0928,5.911,81,69,79,9868.75,11297.12
